🕘️更新时间,#genre#
万源新闻综合,http://live.wanyuannews.com/wytv/hd/live.m3u8?zsicd$订阅源-1920x1080
乐至综合,http://175.155.106.72:89/live1/live1.m3u8$订阅源-1920x1080
乐至综合,http://175.155.106.72:89/live1/live1.m3u8?zsicd$订阅源-1920x1080
凉山新闻综合,http://file.yizu.tv/nmip-media/channellive/channel106606/playlist.m3u8$订阅源-720x404
凉山新闻综合,http://file.yizu.tv/nmip-media/channellive/channel106606/playlist.m3u8?zsicd$订阅源-720x404
凉山语,http://file.yizu.tv/nmip-media/channellive/channel107323/playlist.m3u8?zsicd$订阅源-720x404
利州综合,http://tvfile.lzgbdst.com/nmip-media/channellive/channel106876/playlist.m3u8$订阅源-1280x720
利州综合,http://tvfile.lzgbdst.com/nmip-media/channellive/channel106876/playlist.m3u8?zsicd$订阅源-1280x720
利州综合,http://tvfile.lzgbdst.com:80/nmip-media/channellive/channel106876/playlist.m3u8$订阅源-1280x720
双流综合,http://171.221.250.130:18888/27e684978eb642eeb90ab815f6cc51bf/c41893de5e8645b3b43aef1640859b0d.m3u8?zsicd$订阅源-1920x1080
叙州新闻综合,http://pili-live-hls.ybcxjd.com/jdh-live/2108111201035597.m3u8$订阅源-1920x1080
叙州新闻综合,http://pili-live-hls.ybcxjd.com/jdh-live/2108111201035597.m3u8?zsicd$订阅源-1920x1080
小金综合,http://xjlive.xjxrmt.cn:8091/live/xwpd.m3u8$订阅源-1920x1080
岳池新闻综合,http://liveyc.cmc.yuechirmt.cn:80/live/yctv.m3u8?auth_key=1714112398-0-0-d9a6bd74623c01c1c2f9576fe51e8b7b$订阅源-1920x1080
广元公共,https://m3u8.channel.dzsm.com/nmip-media/channellive/channel101257/playlist.m3u8$订阅源-1280x720
广元综合,https://m3u8.channel.dzsm.com/nmip-media/channellive/channel100999/playlist.m3u8$订阅源-1280x720
康巴卫视,http://139.196.151.191:7008/rtp/239.45.1.251:5140$组播源
康巴卫视,http://139.196.151.191:2051/rtp/239.45.1.251:5140$组播源
康巴卫视,http://61.157.139.15:9901/tsfile/live/2415_1.m3u8$订阅源
康巴卫视,http://61.157.139.15:9901/tsfile/live/2415_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
康巴卫视,http://218.89.240.144:59901/tsfile/live/1010_1.m3u8$订阅源
康巴卫视,http://[2409:8087:5e08:24::2]:6610/000000001000/1000000005000266002/index.m3u8?livemode=1&stbId=10&channel-id=ystenlive&Contentid=1000000005000266002$订阅源-IPv6-1920x1080
康巴卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/2/224/3221225660/2.m3u8$订阅源-IPv6-1920x1080
康巴卫视,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225660/index.m3u8$订阅源-IPv6-1920x1080
康巴卫视,http://[2409:8087:74d9:21::6]/270000001128/9900000066/index.m3u8$订阅源-IPv6-1920x1080
康巴卫视,http://[2409:8087:1a0b:df::4005]:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225660/index.m3u8$订阅源-IPv6-1920x1080
德阳公共,http://scdytv.cn:1935/live/m_ggpd_livevideo/playlist.m3u8$订阅源-1280x720
德阳公共,http://scdytv.cn:1935/live/m_ggpd_livevideo/playlist.m3u8?zsicd$订阅源-1280x720
德阳新闻综合,http://scdytv.cn:1935/live/m_xwpd_livevideo/playlist.m3u8$订阅源-1280x720
德阳新闻综合,http://scdytv.cn:1935/live/m_xwpd_livevideo/playlist.m3u8?zsicd$订阅源-1280x720
旺苍新闻综合,http://channel.wcrmt.cn:80/nmip-media/channellive/channel105268/playlist.m3u8$订阅源-1920x1080
松潘新闻综合,http://live.spccmc.com:90/live/spxwzh.m3u8$订阅源-1920x1080
松潘新闻综合,http://live.spccmc.com:90/live/spxwzh.m3u8?zsicd$订阅源-1920x1080
沐川综合,rtmp://tv.mcrm.org.cn:1935/channellive/tv01$订阅源-1920x1080
沐川综合,http://tvfile.swrmt.com:80/nmip-media/channellive/channel100064/playlist.m3u8$订阅源-1280x720
沐川综合,http://file.ysxtv.cn/cms/videos/nmip-media/channellive/channel4/playlist.m3u8?zsicd$订阅源-1280x720
沙湾综合,http://tvfile.swrmt.com:80/nmip-media/channellive/channel100064/playlist.m3u8$订阅源-1280x720
营山电视台,http://file.ysxtv.cn/cms/videos/nmip-media/channellive/channel4/playlist.m3u8?zsicd$订阅源-1280x720
金川乡村,http://live.jinchuanrmt.com:90/live/jcxc.m3u8$订阅源-1024x576
金川乡村,http://live.jinchuanrmt.com:90/live/jcxc.m3u8?zsicd$订阅源-1024x576
金川新闻综合,http://live.jinchuanrmt.com:90/live/zhxw.m3u8$订阅源-1024x576
金川新闻综合,http://live.jinchuanrmt.com:90/live/zhxw.m3u8?zsicd$订阅源-1024x576
长宁综合,http://cnpull.sccnfb.com/live/123456.m3u8?zsicd$订阅源-1920x1080
长宁综合,http://cnpull.sccnfb.com:80/live/123456.m3u8$订阅源-1920x1080
龙泉驿新闻综合,https://live-pull.newslqy.com/live/fmzb1682404988829.m3u8$订阅源-1280x720

陕西频道,#genre#
陕西新闻资讯,http://gxlive.snrtv.com/sx1-SD.m3u8$订阅源-720x404
陕西都市青春,http://gxlive.snrtv.com/sx2-SD.m3u8$订阅源-720x404
陕西生活,http://gxlive.snrtv.com/sx3-SD.m3u8$订阅源-720x404
陕西公共,http://gxlive.snrtv.com/sx5-SD.m3u8$订阅源-720x404
陕西体育休闲,http://gxlive.snrtv.com/sx7-SD.m3u8$订阅源-720x404
陕西影视,http://gxlive.snrtv.com/sx4-SD.m3u8$订阅源-720x404

福建频道,#genre#
厦门卫视,http://110.80.17.38:9901/tsfile/live/0128_1.m3u8$订阅源-1920x1080
厦门卫视,http://31182.hlsplay.aodianyun.com/lms_31182/tv_channel_175.m3u8?zfud$订阅源-1280x720
厦门卫视,https://live1b.kxm.xmtv.cn/xmtvbf/tvzb/live.m3u8$订阅源
厦门卫视,https://live1b.kxm.xmtv.cn/xmtvbf/playlist.m3u8$订阅源
厦门卫视,http://139.129.231.228:3529/rtp/239.21.2.6:5002$山东电信组播源
厦门卫视,http://[2409:8087:5e08:24::2]:6610/000000001000/1000000005000266006/index.m3u8?livemode=1&stbId=10&channel-id=ystenlive&Contentid=1000000005000266006$订阅源-IPv6-1920x1080
厦门卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000005000266006/1.m3u8$订阅源-IPv6-1920x1080
厦门卫视,http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000193/index.m3u8?fmmv6$订阅源-IPv6-1920x1080
厦门卫视,http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000193/index.m3u8?1$订阅源-IPv6-1920x1080
厦门卫视,http://[2409:8087:74d9:21::9]/270000001128/index.m3u8?cmcc_cid=9900000058$订阅源-IPv6-1920x1080
漳州新闻综合,http://31182.hlsplay.aodianyun.com/lms_31182/tv_channel_175.m3u8?zfud$订阅源-1280x720
漳州新闻综合,https://31182.hlsplay.aodianyun.com/lms_31182/tv_channel_175.m3u8$订阅源-1280x720
漳浦综合,http://220.161.87.62:8800/hls/0/index.m3u8$订阅源-1024x576
漳浦综合,http://220.161.87.62:8090/hls/0/index.m3u8?zfud$订阅源-1024x576
福州少儿,http://live.zohi.tv/video/s10001-fztv-4/index.m3u8$订阅源-1920x1080
福州生活,http://live.zohi.tv/video/s10001-shpd-3/index.m3u8?zfud$订阅源-1920x1080
福州综合,http://live.zohi.tv/video/s10001-FZTV-1/index.m3u8?zfud$订阅源-1920x1080
福建新闻,http://110.80.17.38:9901/tsfile/live/0122_1.m3u8$订阅源-1920x1080
漳州新闻,http://31182.hlsplay.aodianyun.com/lms_31182/tv_channel_175.m3u8$订阅源-1280x720

海南频道,#genre#
海南新闻,http://[2409:8087:5e00:24::1e]:6060/000000001000/4600001000000000111/1.m3u8$订阅源-IPv6-1920x1080
海南自贸,http://[2409:8087:5e00:24::1e]:6060/000000001000/4600001000000000116/1.m3u8$订阅源-IPv6-1920x1080
海南文旅,http://[2409:8087:5e00:24::1e]:6060/000000001000/4600001000000000113/1.m3u8$订阅源-IPv6-1920x1080
海南少儿,http://[2409:8087:5e00:24::1e]:6060/000000001000/4600001000000000112/1.m3u8$订阅源-IPv6-1920x1080
海南少儿,http://[2409:8087:5e00:24::1e]:6060/000000001000/4600001000000000112/index.m3u8$订阅源-IPv6-1920x1080
海南公共,http://[2409:8087:5e00:24::1e]:6060/000000001000/460000100000000057/1.m3u8$订阅源-IPv6-1920x1080

河南频道,#genre#
梨园,http://live.dxhmt.cn:9080/19903718786/3159ec673c114135816d45dd52ad7396.m3u8$订阅源
梨园,http://[2409:8087:3c02:0021:0000:0001:0000:100a]:6410/shandong_cabletv.live.zte.com////CHANNEL00000656/index.m3u8?IASHttpSessionId=$订阅源-IPv6-1920x1080
梨园,http://[2408:871a:a900:6::77]:80/tvcdn.stream3.hndt.com/tv/65b67b15017e1000258a2b2400000000_transios/playlist.m3u8?wsSecret=6ace983a5351a82e66c1a76642e4083f&wsTime=1735147790&wsSession=c91d5104cbdc8a99e2dbf62e-173513339044152&wsIPSercert=c413851655943ef8d7db7cf82c283349&wsiphost=local&wsBindIP=1$订阅源-IPv6-1920x1080
梨园,http://[2408:871a:a900:6::77]/tvcdn.stream3.hndt.com/tv/65b67b15017e1000258a2b2400000000_transios/playlist.m3u8?wsSecret=6ace983a5351a82e66c1a76642e4083f&wsTime=1735147790&wsSession=c91d5104cbdc8a99e2dbf62e-173513339044152&wsIPSercert=c413851655943ef8d7db7cf82c283349&wsiphost=local&wsBindIP=1$订阅源-IPv6-1920x1080
义马新闻综合,http://live.dxhmt.cn:9081/tv/11281-1.m3u8$订阅源-1920x1080
兰考新闻,http://live.dxhmt.cn:9081/tv/10225-1.m3u8$订阅源-1920x1080
叶县,http://live.dxhmt.cn:9081/tv/10422-1.m3u8$订阅源-1920x1080
周口扶沟,http://live.dxhmt.cn:9081/tv/11621-1.m3u8$订阅源-1920x1080
唐河一套,http://live.dxhmt.cn:9081/tv/11328-1.m3u8$订阅源-1920x1080
巩义新闻综合,http://live.dxhmt.cn:9081/tv/10181-1.m3u8$订阅源-1920x1080
泌阳新闻综合,http://live.dxhmt.cn:9081/tv/11726-1.m3u8$订阅源-1920x1080
淅川电视,http://live.dxhmt.cn:9081/tv/11326-1.m3u8$订阅源-1920x1080
渑池新闻综合,http://live.dxhmt.cn:9081/tv/11221-1.m3u8$订阅源-1920x1080
焦作综合,http://zhpull.dxhmt.cn/jiaozuo/b75a92c9503e47cf9e89f7ff247b65f2/playlist.m3u8?zhend$订阅源
禹州综合,http://live.dxhmt.cn:9081/tv/11081-1.m3u8$订阅源-1920x1080
西华综合,http://tvpull.dxhmt.cn:9081/tv/11622-1.m3u8$订阅源
郸城新闻综合,http://live.dxhmt.cn:9081/tv/11625-1.m3u8$订阅源-1920x1080
邓州新闻,http://live.dxhmt.cn:9081/tv/11381-1.m3u8$订阅源-1920x1080
荥阳综合,http://live.dxhmt.cn:9081/tv/10182-1.m3u8$订阅源-1920x1080
焦作公共,http://zhpull.dxhmt.cn/jiaozuo/29b65b69130c4ef1a3283cc7b913da05/playlist.m3u8$订阅源
焦作公共,http://zhpull.dxhmt.cn/jiaozuo/29b65b69130c4ef1a3283cc7b913da05/playlist.m3u8?zhend$订阅源
灵宝新闻综合,http://live.dxhmt.cn:9081/tv/11282-1.m3u8$订阅源-1920x1080
滑县新闻,http://live.dxhmt.cn:9081/tv/10526-1.m3u8$订阅源-1920x1080
济源电视一套,http://live.dxhmt.cn:9081/tv/19001-1.m3u8$订阅源-1920x1080
河南都市,http://171.14.89.179:9901/tsfile/live/1001_1.m3u8$订阅源
河南民生,http://171.14.89.179:9901/tsfile/live/1002_1.m3u8$订阅源
河南民生,http://171.14.89.69:9901/tsfile/live/1002_1.m3u8$订阅源
沁阳新闻综合,http://live.dxhmt.cn:9081/tv/10882-1.m3u8$订阅源-1920x1080
永城综合,http://live.dxhmt.cn:9081/tv/11481-1.m3u8$订阅源-1920x1080
方城一套,http://live.dxhmt.cn:9081/tv/11322-1.m3u8$订阅源-1920x1080
宜阳综合,http://tvpull.dxhmt.cn:9081/tv/10327-1.m3u8$订阅源
内乡综合,http://live.dxhmt.cn:9081/tv/11325-1.m3u8$订阅源-1920x1080

河北频道,#genre#
河北都市,http://121.19.134.222:808/tsfile/live/1001_1.m3u8$订阅源-720x576
河北农民,http://121.19.134.222:808/tsfile/live/1005_1.m3u8$订阅源-720x576

贵州频道,#genre#
松新闻,http://live.strmtzx.cn/stxw/sd/live.m3u8?zguizd$订阅源-1920x1080

甘肃频道,#genre#
临洮综合,https://play.kankanlive.com/live/1638428318510977.m3u8?zgand$订阅源
临潭综合,http://pili-live-hls.hfmt.net/gntv/lttv.m3u8?zgand$订阅源
卓尼综合,http://pili-live-hls.hfmt.net/gntv/zntv.m3u8?zgand$订阅源
夏河综合,http://pili-live-hls.hfmt.net/gntv/xhtv.m3u8?zgand$订阅源
天水新闻综合,https://play.kankanlive.com/live/1698724188723989.m3u8$订阅源
定西公共,https://play.kankanlive.com/live/1645680054929933.m3u8?zgand$订阅源
定西综合,https://play.kankanlive.com/live/1645679947087932.m3u8?zgand$订阅源
岷县综合,http://play.kankanlive.com/live/1614311581479927.m3u8?zgand$订阅源
张掖新闻综合,https://play.kankanlive.com/live/1629709727589955.m3u8$订阅源
景泰综合,https://play.kankanlive.com/live/1624439143745981.m3u8$订阅源
景泰综合,https://play.kankanlive.com/live/1624439143745981.m3u8?zgand$订阅源
玛曲综合,http://pili-live-hls.hfmt.net/gntv/mqtv.m3u8?gansu$订阅源
甘南综合,http://pili-live-hls.hfmt.net/gntv/gnhytv.m3u8?zgand$订阅源
碌曲综合,http://pili-live-hls.hfmt.net/gntv/lqtv.m3u8?zgand$订阅源
舟曲新闻,http://pili-live-hls.hfmt.net/gntv/zqtv.m3u8?zgand$订阅源
西和综合,https://play.kankanlive.com/live/1659926941626981.m3u8$订阅源
西和综合,https://play.kankanlive.com/live/1626051451895935.m3u8?zgand$订阅源
西峰综合,http://pili-live-rtmp.luan2.hfmt.net/luan2/xifeng/123456.m3u8?zgand$订阅源
通渭综合,https://play.kankanlive.com/live/1661761962676984.m3u8$订阅源
通渭综合,https://play.kankanlive.com/live/1629944062210970.m3u8?zgand$订阅源
酒泉综合,https://play.kankanlive.com/live/1702033926169975.m3u8$订阅源
金川综合,https://play.kankanlive.com/live/1625041962958919.m3u8?zgand$订阅源

新疆频道,#genre#
伊犁维吾尔,http://110.153.180.106:55555/out_2/index.m3u8?zxinjd$订阅源-1920x1080
伊犁哈萨克,http://110.153.180.106:55555/out_3/index.m3u8?zxinjd$订阅源-1920x1080
伊犁经济法制,http://110.153.180.106:55555/out_4/index.m3u8?zxinjd$订阅源-1920x1080
兵团五师双河新闻综合,https://liveout.btzx.com.cn/62ds9e/4nxdih.m3u8?zxinjd$订阅源-720x576
兵团八师石河子新闻综合,http://124.88.144.73:1935/live/xwzh/playlist.m3u8?zxinjd$订阅源-1920x1080
兵团八师石河子经济生活,http://124.88.144.73:1935/live/dywt/playlist.m3u8?zxinjd$订阅源-1920x1080
兵团八师石河子教育,http://124.88.144.73:1935/live/jiaoyu/playlist.m3u8?zxinjd$订阅源-1920x1080
奎屯哈萨克语,http://218.84.12.186:8002/hls/main/playlist.m3u8$订阅源-0x0
奎屯哈萨克语,http://218.84.12.186:8002/hls/main/playlist.m3u8?zxinjd$订阅源-0x0
玛纳斯综合,http://218.84.127.245:1026/hls/main1/playlist.m3u8$订阅源-1920x1080
新疆卫视,http://106.124.91.222:9901/tsfile/live/21212_1.m3u8$订阅源-1920x1080
新疆卫视,http://110.80.17.38:9901/tsfile/live/0018_1.m3u8$订阅源-1920x1080
新疆卫视,http://61.138.128.226:19901/tsfile/live/0110_1.m3u8$订阅源-1920x1080
新疆卫视,http://61.138.128.226:19901/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源-1920x1080
新疆卫视,http://8.138.90.107/公众号【睡眼迷离的猫】/mg.php?id=xjws$订阅源-1280x720
新疆卫视,http://[2409:8087:5e08:24::2]:6610/000000001000/1000000002000029441/index.m3u8?livemode=1&stbId=10&channel-id=ystenlive&Contentid=1000000002000029441$订阅源-IPv6-1920x1080
新疆卫视,http://[2409:8087:1a0a:df::4038]/ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226460/index.m3u8$订阅源-IPv6-1920x1080
新疆卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000002000029441/1.m3u8$订阅源-IPv6-1920x1080
新疆卫视,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010116/1.m3u8$订阅源-IPv6-1920x1080
新疆卫视,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/2/224/3221225635/2.m3u8$订阅源-IPv6-1920x1080

山东频道,#genre#
山东少儿,http://221.0.78.198:1681/hls/10227/index.m3u8$订阅源-1920x1080
山东少儿,http://139.129.231.228:3529/rtp/239.21.1.208:5002$山东电信组播源
山东少儿,http://livealone302.iqilu.com/iqilu/sepd.m3u8$订阅源
山东少儿,http://111.14.181.15:9901/tsfile/live/1005_1.m3u8$订阅源
山东少儿,http://123.132.233.194:352/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
山东少儿,http://123.132.233.194:352/tsfile/live/1002_1.m3u8$订阅源
山东新闻,http://139.129.231.228:3529/rtp/239.21.1.140:5002$山东电信组播源
山东新闻,http://60.210.100.54:352/tsfile/live/1002_1.m3u8$订阅源
山东新闻,http://60.210.100.54:352/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
山东新闻,http://livealone302.iqilu.com/iqilu/ggpd.m3u8$订阅源
山东新闻,http://60.208.61.2:352/tsfile/live/0141_1.m3u8$订阅源
山东国际,http://221.0.78.198:1681/hls/10228/index.m3u8$订阅源-1920x1080
山东国际,http://139.129.231.228:3529/rtp/239.21.1.61:5002$山东电信组播源
山东教育,http://221.0.78.198:1681/hls/10221/index.m3u8$订阅源-1920x1080
山东教育,http://livewai.sdetv.com.cn/live/da4ebbb91ee8468db5a9d230a535391f_transios/playlist.m3u8$订阅源-1280x720
山东教育,http://139.129.231.228:3529/rtp/239.21.1.169:5002$山东电信组播源
山东教育,http://123.132.233.194:352/tsfile/live/1003_1.m3u8$订阅源
山东教育,http://183.11.239.36:808/hls/72/index.m3u8$订阅源
山东教育,http://[2409:8087:5e08:24::2]:6610/000000001000/1000000002000004097/index.m3u8?livemode=1&stbId=10&channel-id=ystenlive&Contentid=1000000002000004097$订阅源-IPv6-1920x1080
山东教育,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225655/index.m3u8$订阅源-IPv6-1920x1080
山东教育,http://[2409:8087:74d9:21::6]/270000001128/9900000067/index.m3u8$订阅源-IPv6-1920x1080
山东教育,http://[2409:8087:74d9:21::6]:80/270000001128/9900000067/index.m3u8$订阅源-IPv6-1920x1080
山东教育,http://[2409:8087:1a09:df::401d]/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225655/1.m3u8?icpid=88888888&from=5&hms_devid=980&online=1720054946&vqe=3$订阅源-IPv6-1920x1080
山东居家购物,http://139.129.231.228:3529/rtp/239.21.1.112:5002$山东电信组播源
山东居家购物,http://livealone302.iqilu.com/iqilu/gwpd.m3u8$订阅源
山东农科,http://221.0.78.198:1681/hls/10223/index.m3u8$订阅源-1920x1080
山东农科,http://139.129.231.228:3529/rtp/239.21.1.183:5002$山东电信组播源
山东农科,http://livealone302.iqilu.com/iqilu/nkpd.m3u8$订阅源
山东齐鲁,http://221.0.78.198:1681/hls/10225/index.m3u8$订阅源-1920x1080
山东齐鲁,http://139.129.231.228:3529/rtp/239.21.1.134:5002$山东电信组播源
山东齐鲁,http://60.210.100.54:352/tsfile/live/1001_1.m3u8$订阅源
山东齐鲁,http://livealone302.iqilu.com/iqilu/qlpd.m3u8$订阅源
山东齐鲁,http://61.156.228.12:8154/tsfile/live/1001_1.m3u8$订阅源
山东齐鲁,http://111.14.181.15:9901/tsfile/live/1000_1.m3u8$订阅源
山东齐鲁,http://123.132.233.194:352/tsfile/live/1019_1.m3u8$订阅源
山东生活,http://221.0.78.198:1681/hls/10226/index.m3u8$订阅源-1920x1080
山东生活,http://139.129.231.228:3529/rtp/239.21.1.175:5002$山东电信组播源
山东生活,http://livealone302.iqilu.com/iqilu/shpd.m3u8$订阅源
山东体育,http://221.0.78.198:1681/hls/10224/index.m3u8$订阅源-1920x1080
山东体育,http://139.129.231.228:3529/rtp/239.21.1.141:5002$山东电信组播源
山东体育,http://livealone302.iqilu.com/iqilu/typd.m3u8$订阅源
山东体育,http://61.156.228.12:8154/tsfile/live/1006_1.m3u8$订阅源
山东体育,http://61.156.228.12:8154/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
山东体育,http://111.14.181.15:9901/tsfile/live/1022_1.m3u8$订阅源
山东体育,http://111.14.181.15:9901/tsfile/live/1022_1.m3u8?key=tvbox6_com&playlive=1&authid=0$订阅源
山东体育,http://123.132.233.194:352/tsfile/live/1001_1.m3u8$订阅源
山东文旅,http://139.129.231.228:3529/rtp/239.21.1.176:5002$山东电信组播源
山东文旅,http://60.208.61.2:352/tsfile/live/1004_1.m3u8$订阅源
山东综艺,http://221.0.78.198:1681/hls/10220/index.m3u8$订阅源-1920x1080
山东综艺,http://139.129.231.228:3529/rtp/239.21.1.177:5002$山东电信组播源
山东综艺,http://60.210.100.54:352/tsfile/live/1003_1.m3u8$订阅源
山东综艺,http://livealone302.iqilu.com/iqilu/zypd.m3u8$订阅源
山东综艺,http://111.14.181.15:9901/tsfile/live/1004_1.m3u8$订阅源
山东综艺,http://123.132.233.194:352/tsfile/live/1000_1.m3u8$订阅源
济南新闻综合,http://221.0.78.198:1681/hls/10279/index.m3u8$订阅源-1920x1080
济南都市,http://221.0.78.198:1681/hls/10280/index.m3u8$订阅源-1920x1080
济南都市,http://139.129.231.228:3529/rtp/239.21.1.63:5002$山东电信组播源
济南生活,http://221.0.78.198:1681/hls/10281/index.m3u8$订阅源-1920x1080
济南生活,http://139.129.231.228:3529/rtp/239.21.1.64:5002$山东电信组播源
济南影视,http://221.0.78.198:1681/hls/10282/index.m3u8$订阅源-1920x1080
济南影视,http://139.129.231.228:3529/rtp/239.21.1.65:5002$山东电信组播源
济南娱乐,http://221.0.78.198:1681/hls/10283/index.m3u8$订阅源-1920x1080
济南娱乐,http://139.129.231.228:3529/rtp/239.21.1.66:5002$山东电信组播源
济南少儿,http://221.0.78.198:1681/hls/10285/index.m3u8$订阅源-1920x1080
济南少儿,http://139.129.231.228:3529/rtp/239.21.1.68:5002$山东电信组播源
济南商务,http://221.0.78.198:1681/hls/10284/index.m3u8$订阅源-1920x1080
济南商务,http://139.129.231.228:3529/rtp/239.21.1.67:5002$山东电信组播源
济南教育,http://221.0.78.198:1681/hls/10286/index.m3u8$订阅源-1920x1080
济南教育,http://139.129.231.228:3529/rtp/239.21.1.133:5002$山东电信组播源
济南鲁中,http://139.129.231.228:3529/rtp/239.21.1.149:5002$山东电信组播源
青岛城阳,http://pili-live-rtmp.56.i2863.com/i2863-56/live_56_307317.m3u8?shandd$订阅源
青州综合,http://139.129.231.228:3529/rtp/239.21.1.232:5002$山东电信组播源
济宁公共,http://139.129.231.228:3529/rtp/239.21.2.20:5002$山东电信组播源
济宁公共,http://111.14.181.15:9901/tsfile/live/1009_1.m3u8$订阅源
济宁公共,http://111.14.181.15:9901/tsfile/live/1009_1.m3u8?key=tvbox6_com&playlive=1&authid=0$订阅源
济宁教育,http://139.129.231.228:3529/rtp/239.21.1.139:5002$山东电信组播源
济宁综合,http://139.129.231.228:3529/rtp/239.21.2.19:5002$山东电信组播源
济宁综合,http://111.14.181.15:9901/tsfile/live/1007_1.m3u8$订阅源
